X,Y,comment_,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
116.768232222,-31.883756111,,4148,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YORK,OPERATIONAL,,YORK,WESTERN AUSTRALIA,6302,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.88375611099997,116.76823222200005,,,GAWA_146903089,191 AVON TERRACE,1,6302,YORK,16,-31.883761569999933,116.76805966000006
117.494070555,-31.055436667,NO GNAF POINT,4149,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NALKAIN,OPERATIONAL,,NALKAIN,WESTERN AUSTRALIA,6485,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.05543666699998,117.49407055500001,,,,,,,,,,
117.945051667,-34.776989445,NO GNAF POINT,4150,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NAPIER,OPERATIONAL,,NAPIER,WESTERN AUSTRALIA,6330,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.77698944499997,117.94505166700003,,,,,,,,,,
115.78706962,-32.5582683179999,NO GNAF POINT,4151,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WEST MURRAY,OPERATIONAL,,FURNISSDALE,WESTERN AUSTRALIA,6209,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.55826831799993,115.78706962000001,,,,,,,,,,
115.209021513,-25.054450028,NO GNAF POINT,4152,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,UPPER GASCOYNE,OPERATIONAL,,GASCOYNE JUNCTION,WESTERN AUSTRALIA,6705,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-25.054450027999962,115.20902151300004,,,,,,,,,,
117.419465555,-32.648077778,NO GNAF POINT,4153,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,TOWNSENDALE,OPERATIONAL,,GILLIMANNING,WESTERN AUSTRALIA,6308,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.64807777799996,117.4194655550001,,,,,,,,,,
115.989046452,-34.222888994,NO GNAF POINT,4154,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GLENORAN,OPERATIONAL,,GLENORAN,WESTERN AUSTRALIA,6258,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.22288899399996,115.98904645200003,,,,,,,,,,
118.525806588,-34.3469765,NO GNAF POINT,4155,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GNOWELLEN,OPERATIONAL,,GNOWELLEN,WESTERN AUSTRALIA,6328,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.34697649999998,118.52580658800002,,,,,,,,,,
116.003196667,-33.307449445,NO GNAF POINT,4156,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WORSLEY,OPERATIONAL,,WORSLEY,WESTERN AUSTRALIA,6225,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.307449444999975,116.00319666700011,,,,,,,,,,
117.421582778,-31.254198889,NO GNAF POINT,4157,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WYALKATCHEM,OPERATIONAL,,WYALKATCHEM,WESTERN AUSTRALIA,6485,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.25419888899995,117.42158277800002,,,,,,,,,,
115.936380555,-34.462633889,NO GNAF POINT,4158,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SPRINGFIELD-MANJIMUP,OPERATIONAL,,YEAGARUP,WESTERN AUSTRALIA,6260,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.46263388899996,115.93638055500003,,,,,,,,,,
114.165347925,-27.713492749,,4159,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,KALBARRI,OPERATIONAL,,KALBARRI,WESTERN AUSTRALIA,6536,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-27.713492748999954,114.1653479250001,,,GAWA_147818663,9 MAGEE CRESCENT,0,6536,KALBARRI,20,-27.713666039999964,114.16529867000008
116.6744312,-31.652999274,,4160,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTHAM,OPERATIONAL,,NORTHAM,WESTERN AUSTRALIA,6401,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.652999273999967,116.67443120000007,,,GAWA_147328377,43 WELLINGTON STREET,1,6401,NORTHAM,15,-31.653119999999944,116.67451000000005
114.628586921,-28.351320947,,4161,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTHAMPTON,OPERATIONAL,,NORTHAMPTON,WESTERN AUSTRALIA,6535,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-28.351320946999977,114.62858692100008,,,GAWA_147018028,57 STEPHEN STREET,2,6535,NORTHAMPTON,27,-28.351279999999974,114.62886000000003
116.121657778,-34.6337616669999,,4162,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTHCLIFFE CENTRAL,OPERATIONAL,,NORTHCLIFFE,WESTERN AUSTRALIA,6262,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.63376166699993,116.1216577780001,,,GAWA_718548410,10 BANKSIA STREET,0,6262,NORTHCLIFFE,26,-34.633907129999955,116.12188254000012
116.121696667,-34.633931667,,4163,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NORTHCLIFFE,OPERATIONAL,,NORTHCLIFFE,WESTERN AUSTRALIA,6262,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.633931666999956,116.12169666700004,,,GAWA_718548410,10 BANKSIA STREET,0,6262,NORTHCLIFFE,17,-34.633907129999955,116.12188254000012
120.107027222,-21.8882961109999,,4164,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NULLAGINE,OPERATIONAL,,NULLAGINE,WESTERN AUSTRALIA,6758,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-21.88829611099993,120.10702722200006,,NULLAGINE CARAVAN PARK,GAWA_162566260,5 GALLOP ROAD,1,6758,NULLAGINE,4,-21.88832205999995,120.10699573000011
118.146995,-33.541574445,,4165,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NYABING TOWN,OPERATIONAL,,NYABING,WESTERN AUSTRALIA,6341,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.54157444499998,118.14699500000006,,,GAWA_146989022,2 RICHMOND STREET,1,6341,NYABING,12,-33.54146659999998,118.1469752800001
115.124843663,-34.261539415,,4166,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,KUDARDUP,OPERATIONAL,,KUDARDUP,WESTERN AUSTRALIA,6290,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.26153941499996,115.12484366300009,,,GAWA_162982663,425 KUDARDUP ROAD,0,6290,KUDARDUP,109,-34.26160618999995,115.1260226500001
118.082820555,-33.188008333,,4167,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,KUKERIN,OPERATIONAL,,KUKERIN,WESTERN AUSTRALIA,6352,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.18800833299997,118.08282055500001,,,GAWA_146980528,18 MANSER STREET,1,6352,KUKERIN,21,-33.188185949999934,118.08288420000008
118.51006,-33.533567778,,4168,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,PINGRUP TOWN,OPERATIONAL,,PINGRUP,WESTERN AUSTRALIA,6343,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.53356777799996,118.51006000000007,,,GAWA_147359270,29 CARRIE STREET,1,6343,PINGRUP,13,-33.53367212999996,118.50999548000004
115.872980418,-32.6278116989999,,4169,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,PINJARRA,OPERATIONAL,,PINJARRA,WESTERN AUSTRALIA,6208,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.62781169899995,115.87298041800011,,,GAWA_146901638,15 MURRAY STREET,2,6208,PINJARRA,11,-32.62773729999998,115.87290532000009
117.195956826,-20.629457481,,4170,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,POINT SAMPSON,OPERATIONAL,,POINT SAMSON,WESTERN AUSTRALIA,6720,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-20.629457480999974,117.19595682600004,,,GAWA_718712711,LOT 278 BARKER TERRACE,0,6720,POINT SAMSON,12,-20.62955865999993,117.19600402000003
117.122890505,-32.658619694,,4171,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CUBALLING / POPANYINNING,OPERATIONAL,,POPANYINNING,WESTERN AUSTRALIA,6309,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.65861969399998,117.1228905050001,,,GAWA_147053986,96 FRANCIS STREET,2,6309,POPANYINNING,13,-32.65866872999993,117.12301356000012
114.925858953,-29.2696095389999,,4172,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DONGARA- DENISON,OPERATIONAL,,PORT DENISON,WESTERN AUSTRALIA,6525,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-29.26960953899993,114.9258589530001,,,GAWA_718342657,8 RUSS STREET,0,6525,PORT DENISON,31,-29.26981674999996,114.92564732000005
117.701913333,-34.7720616669999,NO GNAF POINT,4173,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NARRIKUP,OPERATIONAL,,NARRIKUP,WESTERN AUSTRALIA,6326,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.772061666999946,117.7019133330001,,,,,,,,,,
122.111106253,-33.630107623,NO GNAF POINT,4174,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NERIDUP,OPERATIONAL,,NERIDUP,WESTERN AUSTRALIA,6450,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.63010762299996,122.11110625300012,,,,,,,,,,
116.210346285,-30.97537424,NO GNAF POINT,4175,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NEW NORCIA,OPERATIONAL,,NEW NORCIA,WESTERN AUSTRALIA,6509,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-30.97537423999995,116.21034628500001,,,,,,,,,,
115.392052572,-30.962319787,NO GNAF POINT,4176,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,OCEAN FARMS,OPERATIONAL,,NILGEN,WESTERN AUSTRALIA,6044,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-30.962319786999956,115.39205257200001,,,,,,,,,,
116.163772222,-33.581774445,NO GNAF POINT,4177,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MUMBALLUP,OPERATIONAL,,NOGGERUP,WESTERN AUSTRALIA,6225,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.58177444499995,116.16377222200003,,,,,,,,,,
118.391836941,-31.6255143939999,NO GNAF POINT,4178,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,COLGAR,OPERATIONAL,,NORPA,WESTERN AUSTRALIA,6415,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.625514393999936,118.39183694100007,,,,,,,,,,
116.765228333,-31.895112222,,4179,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YORK,OPERATIONAL,,YORK,WESTERN AUSTRALIA,6302,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.895112221999966,116.7652283330001,,,GAWA_718298333,26 MAXWELL STREET,0,6302,YORK,10,-31.895180739999944,116.76529991000007
116.168895678,-34.052747929,,4180,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YORNUP,OPERATIONAL,,YORNUP,WESTERN AUSTRALIA,6256,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.05274792899996,116.16889567800001,,,GAWA_718718261,25481 SOUTH WESTERN HIGHWAY,1,6256,YORNUP,16,-34.052874319999944,116.16880315000003
117.557336667,-32.0070355559999,NO GNAF POINT,4181,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WAMENUSKING,OPERATIONAL,,YOTING,WESTERN AUSTRALIA,6383,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.00703555599995,117.55733666700007,,,,,,,,,,
121.928686111,-33.178067778,NO GNAF POINT,4182,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SOUTHERN MALLEE,OPERATIONAL,,GRASS PATCH,WESTERN AUSTRALIA,6446,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.178067777999956,121.92868611100005,,,,,,,,,,
114.9686562,-30.066675349,NO GNAF POINT,4183,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GREEN HEAD,OPERATIONAL,,GREEN HEAD,WESTERN AUSTRALIA,6514,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-30.06667534899998,114.96865620000005,,,,,,,,,,
116.964090555,-31.921036111,NO GNAF POINT,4184,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,GREENHILLS,OPERATIONAL,,GREENHILLS,WESTERN AUSTRALIA,6302,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-31.921036110999978,116.9640905550001,,,,,,,,,,
116.138871111,-33.3147549999999,NO GNAF POINT,4185,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HARRIS RIVER,OPERATIONAL,,HARRIS RIVER,WESTERN AUSTRALIA,6225,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-33.314754999999934,116.13887111100007,,,,,,,,,,
116.769301667,-32.544824445,NO GNAF POINT,4186,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HASTINGS,OPERATIONAL,,HASTINGS,WESTERN AUSTRALIA,6308,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-32.54482444499996,116.76930166700004,,,,,,,,,,
117.394077222,-34.943043889,NO GNAF POINT,4187,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,DENMARK EAST,OPERATIONAL,,HAY,WESTERN AUSTRALIA,6333,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,HTTPS://CATALOGUE.DATA.WA.GOV.AU/DATASET/DFES-STATIONS,,,2018/08/15 00:00:00+00,-34.943043888999966,117.39407722200008,,,,,,,,,,
